0,-0.04667
0.00637,0.02113
0.01629,0.15366
0.02507,0.24206
0.03354,0.3012
0.04195,0.55638
0.05014,0.44993
0.05823,0.40483
0.06675,0.64003
0.07516,0.86755
0.08357,0.83324
0.09188,0.95036
0.09996,0.98109
0.10827,0.92613
0.11679,1.15617
0.12525,1.0734
0.13361,1.19117
0.14175,1.33714
0.14995,1.56097
0.15836,1.75442
0.16687,1.79959
0.17529,1.92201
0.18354,2.1811
0.19162,2.13297
0.19993,2.24971
0.2085,2.43195
0.21691,2.77961
0.22527,2.91374
0.23341,3.10117
0.24155,3.46216
0.25007,3.6736
0.25854,3.88753
0.26695,4.18203
0.2752,4.24692
0.28323,4.62434
0.29164,4.80844
0.30016,5.35246
0.30862,5.35513
0.31693,5.78465
0.32502,6.0079
0.33321,6.19167
0.34173,6.34035
0.3502,6.54344
0.35861,6.89139
0.36686,7.16651
0.37489,7.07624
0.3833,7.38483
0.39187,7.76917
0.40029,7.87484
0.40864,8.27737
0.41668,8.25232
0.42493,8.65174
0.43345,8.69601
0.44191,8.75077
0.45027,9.05131
0.45846,8.90196
0.46655,9.04255
0.47496,9.2453
0.48348,9.3367
0.49195,9.26321
0.50025,9.36084
0.50829,9.56223
0.51659,9.50721
0.52516,9.59711
0.52859,9.77075
0.53148,9.51125
0.53464,9.80069
0.53802,9.8538
0.5415,9.70528
0.54466,9.64934
0.54804,9.85008
0.55152,9.83001
0.55468,9.79445
0.55795,9.79056
0.56148,9.87425
0.5647,9.95686
0.56796,9.98729
0.57155,9.833
0.57471,9.80613
0.57788,9.86384
0.58163,9.84102
0.58479,9.7964
0.58784,9.86669
0.5917,9.8515
0.59475,9.91029
0.5978,10.0865
0.60171,9.86936
0.60471,9.94449
0.60777,9.96471
0.61173,9.86178
0.61468,9.93131
0.61779,9.9624
0.6218,10.25147
0.6247,9.9574
0.6278,10.10952
0.63177,10.08732
0.63471,10.05701
0.63782,9.99057
0.64173,10.04031
0.64468,10.00838
0.64784,10.14768
0.65164,10.20032
0.65475,10.11224
0.65786,10.09148
0.66166,10.12298
0.66477,10.1744
0.66787,10.07716
0.67157,10.20551
0.67473,10.41409
0.67789,10.32362
0.68154,10.30914
0.68475,10.22972
0.68796,10.24118
0.6915,10.30941
0.69477,10.2883
0.69798,10.25075
0.70141,10.40919
0.70479,10.38733
0.70805,10.34141
0.71132,10.36805
0.71486,10.40498
0.71807,10.37792
0.72123,10.36494
0.72493,10.63424
0.72809,10.52567
0.7312,10.42102
0.73495,10.53485
0.73805,10.65024
0.74116,10.65506
0.74502,10.71682
0.74807,10.55154
0.75118,10.72659
0.75498,10.6334
0.75804,10.71559
0.76114,10.85159
0.76505,10.84404
0.76805,10.92214
0.77116,10.69588
0.77502,11.05315
0.77802,10.73231
0.78118,10.93952
0.78509,10.97245
0.78804,10.89621
0.79114,10.97443
0.79505,10.87674
0.79805,11.01407
0.80111,11.04964
0.80507,11.08229
0.80807,11.00269
0.81118,11.07879
0.81504,11.233
0.81804,11.43692
0.8212,11.4356
0.825,11.63654
0.82805,11.54001
0.83121,11.4045
0.83496,11.79904
0.83802,11.76261
0.84123,11.62806
0.84487,11.8475
0.84804,11.95952
0.8513,11.8347
0.85484,12.08457
0.85811,12.05614
0.86132,12.12499
0.86475,12.20745
0.86813,12.22992
0.87139,12.16466
0.87471,12.31461
0.8782,12.38517
0.88136,12.51166
0.88462,12.58615
0.88821,12.62778
0.89138,12.52452
0.89459,12.89771
0.89823,12.86032
0.90139,12.84599
0.90455,12.87612
0.90825,12.91901
0.91136,12.88774
0.91452,12.96988
0.91832,13.1657
0.92137,13.09174
0.92448,13.03968
0.92839,13.30519
0.93139,13.14146
0.93445,13.37794
0.93841,13.35624
0.94141,13.24196
0.94446,13.54717
0.94848,13.61195
0.95143,13.61594
0.95443,13.69089
0.95845,13.76803
0.96134,13.40559
0.96445,13.597
0.96841,13.57812
0.97136,13.8712
0.97446,14.02153
0.97837,14.03604
0.98137,14.10613
0.98454,14.19318
0.98834,14.18086
0.99139,14.1421
0.99455,14.10095
0.9983,14.26703
1.00141,14.36477
1.00457,14.4219
1.00821,14.52824
1.01143,14.51336
1.01459,14.41023
1.01818,14.58658
1.02145,14.48917
1.02466,14.72336
1.02814,14.76847
1.03146,15.00891
1.03462,14.74651
1.03805,14.99142
1.04148,14.87588
1.0447,15.0027
1.04802,15.03988
1.0515,15.10158
1.05466,15.16954
1.05798,15.04971
1.06152,15.1586
1.06473,15.16926
1.06795,15.2041
1.07159,15.33309
1.07475,15.34548
1.07786,15.47441
1.08161,15.56267
1.08477,15.52399
1.08782,15.56747
1.09168,15.58664
1.09473,15.6522
1.09779,15.85641
1.10175,15.72782
1.10475,15.79298
1.1078,15.95266
1.11182,15.90454
1.11471,15.94152
1.11777,16.06153
1.12179,16.1403
1.12468,16.12405
