0.00011,-0.23632
0.00246,0.04605
0.00611,0.00456
0.01029,-0.18247
0.01339,-0.03845
0.0165,0.05199
0.02041,-0.09888
0.02341,0.18861
0.02652,-0.00494
0.03043,-0.0755
0.03348,0.09935
0.03648,-0.12777
0.04045,0.02886
0.04345,-0.08868
0.04645,0.17289
0.05046,-0.05512
0.05341,0.04201
0.05652,0.02876
0.06048,-0.04694
0.06338,0.00829
0.06654,0.05225
0.07045,0.02159
0.07339,0.04531
0.07655,-0.00981
0.08036,-0.00847
0.08341,0.0584
0.08662,-0.03903
0.09027,-0.112
0.09343,0.17994
0.09664,0.06659
0.10018,-0.23135
0.10345,-0.07004
0.10666,0.11415
0.11009,-0.09525
0.11352,0.11096
0.11673,-0.08993
0.12005,-0.001
0.12354,0.06208
0.1267,-0.06725
0.13002,0.03711
0.13361,-0.0093
0.13671,-0.08132
0.14004,0.08064
0.14357,0.07613
0.14673,0.07403
0.14995,0.07598
0.15359,-0.0253
0.15675,0.00957
0.15996,-0.00401
0.16361,0.16638
0.16677,-0.05801
0.16987,0.00659
0.17368,-0.10828
0.17684,0.1302
0.17989,0.01693
0.18375,0.01858
0.1868,-0.02197
0.1898,0.04556
0.19382,-0.02551
0.19677,-0.12255
0.19982,0.1215
0.20379,-0.05046
0.20673,0.11696
0.20984,-0.05341
0.2138,-0.02017
0.21675,0.0331
0.21986,0.09039
0.22377,0.04515
0.22671,-0.03592
0.22987,-0.09131
0.23373,-0.15178
0.23673,0.09566
0.23989,0.13328
0.2437,0.1251
0.2468,0.06174
0.24996,0.06309
0.25366,0.02684
0.25677,0.01202
0.25993,-0.02422
0.26357,-0.05656
0.26679,-0.00276
0.27,0.11898
0.27354,-0.04279
0.2768,-0.02837
0.27996,-0.09512
0.2835,0.18091
0.28682,-0.0762
0.29004,0.04363
0.29341,0.21407
0.29684,0.01457
0.30005,0.01893
0.30338,0.21683
0.30686,0.05645
0.31012,0.19535
0.31323,0.0987
0.31693,0.13613
0.32014,0.13045
0.32325,-0.0533
0.327,0.02491
0.33011,0.08774
0.33321,0.12905
0.33707,0.08638
0.34012,0.06438
0.34318,0.12399
0.34709,0.11466
0.35009,-0.13236
0.35314,-0.0502
0.35716,0.09458
0.36005,-0.10664
0.36316,-0.07041
